player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login
User4331956,[FARM],2026-06-23,252,1426557,12
StormGoblin1992,[WAR],2026-06-12,540838,6170,2
StormPhantom7439,[WAR],2026-06-12,627385,74953,3
StormKnight2522,[KING],2026-06-08,654816,46733,1
CrimsonRogue5081,[VOID],2026-06-24,404929,20598,3
RadiantWarlord2491,[NULL],2026-06-17,291992,42148,5
IronBeast6623,[FARM],2026-06-15,664088,6158,4
ToxicPhantom9018,[WAR],2026-06-20,538694,13656,1
CrimsonViper2298,[VOID],2026-06-19,724592,115048,1
IronHunter1450,[KING],2026-06-16,582303,71078,3
CrimsonGoblin7565,[NULL],2026-06-26,568291,25273,1
User4951517,[FARM],2026-06-24,193,1706870,22
VoidBeast5364,[BETA],2026-06-26,827218,14747,0
FrostBeast2661,[KING],2026-06-11,812710,89710,5
GhostKnight4416,[VOID],2026-06-19,418966,123928,3
VoidMage9762,[WAR],2026-06-19,29724,100691,1
VoidViper2501,[VOID],2026-06-18,386879,56242,3
GhostGoblin8969,[BETA],2026-06-19,569719,17331,1
VoidViper3464,[APEX],2026-06-18,529483,7749,1
VoidPhantom3118,[VOID],2026-06-11,485221,23414,3
GhostGoblin2623,[BETA],2026-06-17,638279,78275,1
ShadowRogue7216,[KING],2026-06-23,338462,43227,0
GhostHunter7212,[NULL],2026-06-17,758873,117983,4
DarkMage2612,[BETA],2026-06-23,226999,82565,4
VoidMage6446,[BETA],2026-06-12,74216,99192,4
GhostPhantom2709,[NOVA],2026-06-17,724256,70033,3
CrimsonMage6597,[NULL],2026-06-11,221753,37792,5
CrimsonGoblin2244,[VOID],2026-06-19,261188,34122,0
User5467546,[FARM],2026-06-24,194,611659,23
GhostViper870,[VOID],2026-06-25,454701,105478,4
StormPhantom1927,[KING],2026-06-25,765873,34117,2
CrimsonRogue3181,[FARM],2026-06-26,720341,15781,0
FrostPhantom4911,[APEX],2026-06-07,248925,54071,3
IronGoblin6158,[FARM],2026-06-12,786139,3204,3
FrostViper5544,[FARM],2026-06-07,403947,48934,4
StormGoblin1339,[FARM],2026-06-08,652475,81808,5
FrostKnight5002,[WAR],2026-06-25,208003,20519,2
IronWarlord3835,[KING],2026-06-26,491722,89200,3
RadiantRogue6597,[NOVA],2026-06-12,519072,75119,3
IronGoblin3647,[NULL],2026-06-15,217269,86826,1
CrimsonBeast86,[VOID],2026-06-09,78041,40216,2
ToxicGoblin8070,[BETA],2026-06-16,796420,60357,0
User6882896,[FARM],2026-06-28,362,593641,23
IronWarlord9863,[NULL],2026-06-16,313769,16475,5
CrimsonWarlord2677,[NOVA],2026-06-15,58944,77177,5
FrostSniper3672,[BETA],2026-06-13,351498,18310,4
CrimsonPhantom9375,[NULL],2026-06-11,267683,67561,4
FrostBeast9460,[APEX],2026-06-12,464001,103102,0
StormRogue7778,[NOVA],2026-06-06,588540,125334,1
RadiantKnight6700,[KING],2026-06-07,227175,37180,2
CrimsonBeast5730,[BETA],2026-06-07,64218,81823,4
GhostKnight4263,[KING],2026-06-25,226322,120386,2
StormViper8353,[NOVA],2026-06-11,37287,136075,3
GhostBeast4008,[NOVA],2026-06-10,813848,148146,2
GhostHunter8360,[NULL],2026-06-08,750452,117003,0
GhostSniper9402,[BETA],2026-06-08,675963,113708,3
CrimsonBeast6567,[NULL],2026-06-19,37343,12541,4
CrimsonMage5148,[WAR],2026-06-21,239725,110485,5
StormKnight8425,[BETA],2026-06-09,546147,80070,3
StormKnight5614,[NULL],2026-06-06,95311,65267,4
RadiantPhantom2322,[NOVA],2026-06-22,588550,80004,0
GhostWarlord5545,[KING],2026-06-21,86205,12338,1
ToxicSniper5264,[VOID],2026-06-21,753305,28829,3
StormMage5785,[NOVA],2026-06-21,171637,79395,3
IronKnight9417,[APEX],2026-06-10,644607,102480,2
FrostRogue2996,[WAR],2026-06-21,373993,83993,5
CrimsonViper5128,[KING],2026-06-26,416323,51350,2
VoidHunter5894,[KING],2026-06-06,487625,563,5
ToxicRogue4268,[BETA],2026-06-08,794988,120922,3
IronSniper2371,[NOVA],2026-06-13,159933,119079,2
RadiantPhantom3520,[NULL],2026-06-15,654112,149586,4
FrostHunter4935,[VOID],2026-06-10,14829,80851,2
ToxicViper9203,[BETA],2026-06-12,145207,75726,0
RadiantHunter4674,[APEX],2026-06-07,174436,143607,0
CrimsonPhantom8668,[NULL],2026-06-12,708917,11660,0
ShadowWarlord1283,[APEX],2026-06-20,387666,2842,5
GhostViper3158,[BETA],2026-06-16,660306,57543,2
RadiantSniper4653,[NOVA],2026-06-18,460207,66996,3
DarkPhantom8543,[NOVA],2026-06-14,746375,139365,5
ShadowBeast7498,[BETA],2026-06-08,415719,60743,3
FrostMage5170,[KING],2026-06-20,748686,89699,5
IronMage9592,[BETA],2026-06-18,350852,106770,3
GhostBeast5053,[VOID],2026-06-22,674162,71428,1
ShadowWarlord9025,[NULL],2026-06-21,556389,43921,2
CrimsonHunter4772,[VOID],2026-06-21,496926,70020,0
IronGoblin1197,[KING],2026-06-06,124529,111786,3
DarkViper862,[FARM],2026-06-08,846801,140204,2
DarkPhantom4751,[WAR],2026-06-23,799456,127930,2
GhostGoblin8683,[WAR],2026-06-22,818862,55434,3
ToxicMage6671,[BETA],2026-06-17,168486,45553,2
User4387194,[FARM],2026-06-26,109,1412156,11
RadiantBeast122,[FARM],2026-06-20,695793,13601,4
GhostWarlord1785,[KING],2026-06-18,646369,9888,1
ToxicKnight4314,[BETA],2026-06-12,122856,10923,4
GhostBeast8063,[NULL],2026-06-17,764145,55046,1
GhostWarlord3587,[WAR],2026-06-08,728643,9959,4
FrostViper6174,[NOVA],2026-06-08,160130,74467,2
CrimsonMage8147,[NULL],2026-06-12,335359,134947,2
GhostMage7828,[FARM],2026-06-19,90611,94013,2
ShadowRogue687,[VOID],2026-06-10,842856,145830,5
StormViper6472,[NOVA],2026-06-18,244214,17084,0
GhostRogue6706,[NULL],2026-06-14,609514,87903,5
ToxicBeast8020,[NOVA],2026-06-07,825745,31589,4
FrostWarlord4507,[BETA],2026-06-09,253863,73717,2
RadiantPhantom2051,[APEX],2026-06-24,596004,90997,2
FrostWarlord1086,[BETA],2026-06-10,697674,3568,2
GhostMage8865,[FARM],2026-06-25,62696,85185,0
VoidKnight9464,[VOID],2026-06-22,186510,75431,3
DarkPhantom4694,[VOID],2026-06-24,523708,31223,3
DarkMage518,[NULL],2026-06-20,617608,123007,2
FrostGoblin8886,[FARM],2026-06-06,770143,58118,1
VoidViper3629,[NULL],2026-06-14,246423,57573,1
GhostMage6654,[APEX],2026-06-26,392000,75804,2
ToxicBeast340,[BETA],2026-06-10,686953,30115,1
StormHunter6234,[WAR],2026-06-20,611024,122587,2
StormGoblin8511,[BETA],2026-06-13,657729,37883,5
ToxicMage7736,[WAR],2026-06-11,114582,94215,2
GhostGoblin5887,[KING],2026-06-06,260667,134085,5
GhostViper9971,[FARM],2026-06-10,358326,124732,0
DarkKnight7162,[WAR],2026-06-13,454308,41570,3
ToxicMage2503,[VOID],2026-06-23,780601,20611,2
ShadowMage9419,[NOVA],2026-06-09,414498,37277,5
DarkKnight5992,[NOVA],2026-06-22,88896,25693,0
CrimsonMage5251,[NULL],2026-06-14,509122,132584,5
IronGoblin8327,[FARM],2026-06-21,70199,46460,5
User5934532,[FARM],2026-06-28,778,1240722,20
GhostHunter2967,[WAR],2026-06-08,578827,142450,4
ShadowMage384,[APEX],2026-06-08,372096,45863,3
VoidGoblin5149,[APEX],2026-06-19,339045,94820,2
StormRogue9945,[WAR],2026-06-22,683811,91190,3
FrostWarlord286,[FARM],2026-06-12,409849,30291,0
CrimsonWarlord6019,[BETA],2026-06-12,513531,37520,5
IronKnight5179,[BETA],2026-06-07,436542,92834,4
RadiantBeast2357,[BETA],2026-06-18,711757,66556,2
RadiantGoblin2365,[APEX],2026-06-23,670864,11710,2
User2194079,[FARM],2026-06-25,725,550603,9
StormKnight7383,[BETA],2026-06-09,64018,53086,5
ShadowGoblin9968,[FARM],2026-06-23,488166,104026,0
GhostViper8838,[APEX],2026-06-12,541073,89658,3
CrimsonWarlord4722,[BETA],2026-06-17,304462,24566,0
ToxicSniper4836,[KING],2026-06-21,606082,43563,3
StormPhantom3520,[BETA],2026-06-17,107023,87807,2
ToxicBeast2959,[NOVA],2026-06-15,524917,137737,4
User8221641,[FARM],2026-06-23,529,957235,25
ShadowKnight5368,[NULL],2026-06-17,824433,107253,3
GhostRogue4353,[NOVA],2026-06-20,807188,133751,2
FrostWarlord3319,[KING],2026-06-25,142950,137288,5
User8707178,[FARM],2026-06-26,481,1891370,19
GhostBeast7593,[NULL],2026-06-09,119802,71524,4
GhostViper9893,[WAR],2026-06-09,88783,21947,2
IronHunter8077,[NOVA],2026-06-19,317097,73231,4
CrimsonMage5321,[APEX],2026-06-19,7744,138265,4
FrostRogue2719,[NULL],2026-06-11,465785,73214,3
RadiantBeast2158,[NULL],2026-06-09,718606,103260,5
ShadowBeast2973,[KING],2026-06-19,532693,94730,4
User4873849,[FARM],2026-06-24,756,1652315,25
StormRogue5004,[NULL],2026-06-19,193675,72257,2
ShadowSniper7032,[KING],2026-06-12,166037,82751,3
GhostMage8915,[APEX],2026-06-20,499467,3615,0
StormMage2802,[NOVA],2026-06-11,599679,73087,4
DarkHunter4349,[WAR],2026-06-16,121989,12420,0
CrimsonSniper9224,[BETA],2026-06-20,613029,34087,5
ToxicRogue8523,[NULL],2026-06-22,275947,96717,0
FrostBeast3033,[FARM],2026-06-09,365252,78559,1
RadiantGoblin6609,[APEX],2026-06-24,542134,133342,0
FrostMage895,[WAR],2026-06-15,627773,128917,1
VoidWarlord6245,[WAR],2026-06-26,526091,118977,2
ShadowRogue6080,[WAR],2026-06-22,618276,46308,4
CrimsonPhantom1152,[APEX],2026-06-14,600438,123350,1
GhostKnight7233,[NULL],2026-06-09,86202,21196,4
RadiantWarlord2616,[VOID],2026-06-13,346859,86898,0
DarkViper4574,[VOID],2026-06-20,18086,10237,4
RadiantKnight3671,[APEX],2026-06-15,41366,49547,4
CrimsonWarlord6525,[WAR],2026-06-17,388743,85983,4
StormGoblin369,[VOID],2026-06-14,694283,72101,4
ShadowHunter897,[FARM],2026-06-09,355881,114796,3
StormHunter2017,[NULL],2026-06-10,523094,103201,3
FrostPhantom3001,[WAR],2026-06-11,52907,20680,3
IronRogue8950,[APEX],2026-06-15,701441,94431,1
CrimsonBeast3288,[WAR],2026-06-19,220771,54169,3
DarkMage2072,[APEX],2026-06-06,191305,5258,5
CrimsonPhantom6404,[FARM],2026-06-24,742914,34628,0
StormGoblin4401,[NOVA],2026-06-21,375236,72367,2
FrostRogue5367,[WAR],2026-06-08,494017,102424,1
StormHunter3947,[VOID],2026-06-26,546906,13111,3
StormPhantom3201,[VOID],2026-06-12,788568,102481,1
IronKnight9747,[KING],2026-06-07,267674,53209,2
FrostGoblin1039,[NULL],2026-06-22,313847,134734,3
ShadowSniper2654,[NULL],2026-06-12,71104,121211,4
User9461232,[FARM],2026-06-21,221,1481309,25
ToxicWarlord6925,[APEX],2026-06-12,450431,83963,5
GhostMage3945,[WAR],2026-06-26,643121,17149,5
IronBeast988,[FARM],2026-06-16,504050,119021,3
CrimsonPhantom8893,[APEX],2026-06-09,725429,117209,4
StormRogue5270,[APEX],2026-06-26,80595,29961,1
VoidRogue1496,[FARM],2026-06-18,632909,38150,3
VoidWarlord6250,[FARM],2026-06-16,8201,147551,2
User4808765,[FARM],2026-06-21,824,1625922,18
FrostRogue1971,[NULL],2026-06-18,390918,107843,1
ShadowWarlord9853,[NOVA],2026-06-12,736233,42214,3
IronKnight6359,[VOID],2026-06-18,750863,135257,2
IronBeast6376,[NOVA],2026-06-17,567422,73149,3
RadiantHunter5038,[BETA],2026-06-18,499573,124586,5
GhostMage4174,[FARM],2026-06-07,443650,119564,3
IronMage4152,[VOID],2026-06-15,363863,3301,0
RadiantBeast895,[VOID],2026-06-26,296682,66745,4
IronMage9324,[BETA],2026-06-21,476524,76923,4
IronKnight7764,[NULL],2026-06-17,291315,95915,4
GhostViper1652,[VOID],2026-06-25,536848,5343,1
ShadowBeast1924,[FARM],2026-06-21,584660,103594,5
CrimsonWarlord5585,[NULL],2026-06-17,223206,80935,1
CrimsonGoblin3667,[VOID],2026-06-23,508655,76329,1
FrostViper7500,[WAR],2026-06-24,240862,62738,3
CrimsonSniper1855,[NOVA],2026-06-21,586757,54544,5
RadiantRogue2332,[NULL],2026-06-06,585277,63830,4
CrimsonGoblin3247,[FARM],2026-06-18,58866,71141,5
RadiantBeast5354,[WAR],2026-06-19,623995,2714,0
IronHunter261,[WAR],2026-06-09,116878,144053,2
CrimsonKnight4134,[FARM],2026-06-24,41517,72462,4
ToxicRogue6872,[NOVA],2026-06-14,686670,21537,0
GhostGoblin1756,[KING],2026-06-16,207582,111191,1
VoidBeast7778,[APEX],2026-06-19,304986,118809,3
FrostKnight6266,[NULL],2026-06-25,842975,69763,2
ToxicViper3462,[VOID],2026-06-09,798880,106914,4
RadiantHunter8946,[WAR],2026-06-08,723295,35305,1
CrimsonPhantom4781,[NOVA],2026-06-25,749099,10124,4
StormBeast6357,[VOID],2026-06-19,111175,95864,3
StormGoblin9992,[KING],2026-06-07,264642,45291,0
GhostMage5392,[NULL],2026-06-21,213580,669,4
VoidHunter4811,[APEX],2026-06-13,811221,26693,4
StormBeast1132,[KING],2026-06-13,469870,16852,4
ShadowSniper1355,[BETA],2026-06-10,744908,27101,2
RadiantRogue1200,[WAR],2026-06-19,587159,109007,3
ToxicBeast158,[BETA],2026-06-15,659327,106075,5
RadiantHunter9009,[VOID],2026-06-14,645713,20263,2
GhostWarlord3224,[WAR],2026-06-25,787523,121647,4
ShadowViper2780,[NOVA],2026-06-23,799374,73486,5
ToxicHunter1287,[VOID],2026-06-23,234786,115133,2
FrostViper8400,[NOVA],2026-06-23,685639,122656,5
ToxicGoblin1887,[FARM],2026-06-14,103101,20959,3
ToxicSniper8872,[APEX],2026-06-11,379050,139630,0
User1315117,[FARM],2026-06-22,227,1801258,16
GhostSniper5513,[APEX],2026-06-26,118574,102620,1
RadiantBeast1042,[NOVA],2026-06-09,439432,12546,4
StormSniper8613,[WAR],2026-06-10,153304,43307,4
ToxicViper7193,[APEX],2026-06-26,315473,21286,1
CrimsonViper9308,[FARM],2026-06-25,73058,100114,0
GhostRogue2108,[NULL],2026-06-07,766078,76738,3
ToxicViper2574,[KING],2026-06-25,553589,27841,3
ToxicWarlord4108,[KING],2026-06-21,302421,107749,1
VoidMage2287,[NULL],2026-06-08,628239,62585,4
IronGoblin49,[BETA],2026-06-23,410345,62253,5
FrostSniper2096,[FARM],2026-06-19,629550,130276,1
FrostSniper8709,[APEX],2026-06-21,567160,14253,3
IronMage3762,[FARM],2026-06-15,327451,55837,2
VoidHunter8908,[VOID],2026-06-10,662645,135731,3
ToxicGoblin4782,[BETA],2026-06-23,493340,30785,0
VoidMage9143,[NOVA],2026-06-18,595089,2949,5
VoidGoblin4522,[NOVA],2026-06-22,601419,102912,0
GhostRogue2399,[NOVA],2026-06-19,690191,90406,5
RadiantKnight3344,[VOID],2026-06-06,755814,27755,3
CrimsonKnight8336,[KING],2026-06-22,217065,148845,1
IronKnight8535,[BETA],2026-06-17,111307,141477,2
ShadowPhantom351,[BETA],2026-06-15,849667,128667,1
DarkWarlord3848,[WAR],2026-06-13,687496,106675,1
StormMage3956,[KING],2026-06-16,92083,149389,1
FrostWarlord9838,[APEX],2026-06-11,357680,29151,4
ToxicBeast2494,[APEX],2026-06-16,835658,39857,4
User7706607,[FARM],2026-06-26,390,868488,20
CrimsonGoblin531,[VOID],2026-06-15,142740,32277,2
ShadowBeast2860,[BETA],2026-06-08,227910,31604,0
StormBeast8171,[VOID],2026-06-22,835868,15490,5
VoidKnight8900,[APEX],2026-06-21,567723,61697,2
RadiantMage5503,[FARM],2026-06-18,98863,42287,3
User2073103,[FARM],2026-06-24,532,1148970,13
CrimsonHunter7998,[NOVA],2026-06-13,708173,72069,3
ShadowBeast8890,[KING],2026-06-06,88791,144072,0
ToxicBeast4435,[FARM],2026-06-09,800119,80019,1
ShadowPhantom4544,[WAR],2026-06-16,806043,146181,2
IronHunter6006,[FARM],2026-06-18,693327,33420,2
StormRogue6074,[APEX],2026-06-26,236498,107505,3
CrimsonWarlord6661,[NOVA],2026-06-14,686945,91543,4
RadiantGoblin5725,[KING],2026-06-23,354973,99752,4
FrostViper5590,[NULL],2026-06-23,573865,101751,2
RadiantViper9639,[KING],2026-06-24,574659,18651,0
ShadowSniper2674,[NULL],2026-06-23,296165,104046,3
ToxicGoblin3560,[KING],2026-06-20,601665,1452,4
RadiantSniper77,[NULL],2026-06-20,827804,108966,3
IronSniper2280,[NOVA],2026-06-13,92925,131106,3
VoidGoblin8259,[NULL],2026-06-16,251624,20038,5
FrostBeast7151,[KING],2026-06-14,306077,30648,1
User7629406,[FARM],2026-06-28,831,1003605,19
User3009454,[FARM],2026-06-26,787,895571,15
StormRogue872,[VOID],2026-06-08,755659,29402,5
GhostRogue5897,[VOID],2026-06-26,741252,70734,4
CrimsonViper193,[WAR],2026-06-19,423202,62252,4
FrostBeast7998,[WAR],2026-06-12,361139,83653,0
ToxicBeast1643,[APEX],2026-06-22,89931,53244,4
VoidMage4958,[NULL],2026-06-23,378621,99593,0
GhostMage2837,[NOVA],2026-06-16,482446,10610,0
VoidRogue4833,[FARM],2026-06-24,117427,146987,0
StormSniper7976,[BETA],2026-06-14,811214,64324,5
ToxicPhantom2224,[BETA],2026-06-13,128936,20095,2
StormGoblin8563,[VOID],2026-06-09,518856,135129,1
User1898200,[FARM],2026-06-24,553,850614,24
IronPhantom999,[FARM],2026-06-12,104984,76892,1
ShadowKnight4940,[KING],2026-06-26,468760,22103,5
StormHunter570,[WAR],2026-06-06,828319,147379,2
ToxicSniper7051,[NULL],2026-06-15,468881,133577,5
GhostGoblin7637,[NOVA],2026-06-14,555309,103547,5
User6588368,[FARM],2026-06-21,556,1859646,18
ToxicWarlord6736,[BETA],2026-06-21,735748,91104,2
ShadowMage752,[BETA],2026-06-06,344147,85135,2
DarkWarlord4944,[APEX],2026-06-11,510924,93687,1
IronViper4307,[VOID],2026-06-08,520400,93907,1
VoidGoblin8528,[APEX],2026-06-15,766340,78208,5
VoidViper2168,[NULL],2026-06-15,320463,13854,4
VoidHunter7024,[WAR],2026-06-15,208614,66240,1
FrostSniper3247,[NOVA],2026-06-11,541433,147915,0
StormKnight7989,[NULL],2026-06-25,208622,86888,4
CrimsonPhantom3539,[NULL],2026-06-26,466974,4993,5
FrostBeast2919,[APEX],2026-06-21,735565,79203,1
GhostMage8852,[FARM],2026-06-06,250300,30516,3
IronBeast8975,[APEX],2026-06-08,725847,20565,5
RadiantSniper5142,[VOID],2026-06-09,173969,55184,5
VoidViper7731,[NULL],2026-06-06,799475,45068,5
CrimsonRogue1026,[FARM],2026-06-13,52369,4985,4
CrimsonMage7228,[APEX],2026-06-09,718035,108336,2
DarkSniper1537,[FARM],2026-06-20,736487,36943,0
ToxicViper5935,[WAR],2026-06-26,713274,6588,1
StormGoblin1379,[WAR],2026-06-10,75560,2998,0
CrimsonBeast1427,[WAR],2026-06-21,701024,149456,1
GhostGoblin9641,[KING],2026-06-26,563067,73104,1
FrostHunter6257,[BETA],2026-06-19,720328,105083,4
GhostPhantom8994,[BETA],2026-06-08,381550,92914,3
CrimsonHunter8049,[APEX],2026-06-21,442913,61379,4
IronKnight6638,[FARM],2026-06-19,210048,41504,2
IronHunter1891,[FARM],2026-06-21,423400,131575,3
CrimsonSniper4636,[APEX],2026-06-25,495880,16523,4
VoidViper492,[NOVA],2026-06-23,768146,46468,2
VoidBeast8435,[NOVA],2026-06-16,253692,131506,4
VoidGoblin9910,[WAR],2026-06-10,565363,46593,3
VoidHunter4715,[BETA],2026-06-06,319626,95705,1
ToxicGoblin7584,[APEX],2026-06-18,67818,91226,2
ShadowViper8988,[WAR],2026-06-14,598871,9299,0
DarkWarlord6761,[KING],2026-06-14,750998,5624,1
DarkViper2755,[BETA],2026-06-26,660702,86590,2
ToxicViper9185,[WAR],2026-06-23,727172,117790,2
GhostPhantom8922,[KING],2026-06-08,843859,117213,5
DarkBeast7642,[NULL],2026-06-10,775024,119275,1
FrostBeast5400,[NULL],2026-06-13,227258,3801,5
User9588148,[FARM],2026-06-27,376,715667,20
ToxicBeast5264,[BETA],2026-06-20,235798,39274,0
VoidViper1596,[WAR],2026-06-08,201984,134696,1
ToxicBeast7212,[NOVA],2026-06-08,51679,2584,1
CrimsonMage7057,[BETA],2026-06-12,547360,32467,0
RadiantPhantom3991,[APEX],2026-06-15,341372,76425,2
StormSniper3734,[KING],2026-06-20,324580,84246,1
VoidWarlord3078,[WAR],2026-06-08,438040,105536,3
VoidKnight6617,[BETA],2026-06-07,170292,137182,5
FrostKnight3760,[KING],2026-06-16,836894,62110,5
FrostBeast9951,[WAR],2026-06-09,342762,5999,1
FrostBeast608,[APEX],2026-06-26,256686,116229,2
ToxicHunter8051,[APEX],2026-06-07,789424,88762,0
GhostWarlord1233,[NOVA],2026-06-06,363626,55504,1
RadiantSniper2644,[APEX],2026-06-15,361808,41295,4
RadiantGoblin1413,[APEX],2026-06-07,621032,78029,4
DarkHunter9704,[NULL],2026-06-25,771092,114841,1
ToxicHunter3959,[NULL],2026-06-20,837441,125321,0
VoidSniper8185,[NULL],2026-06-13,839909,70164,5
IronViper1412,[NOVA],2026-06-10,219956,51222,2
FrostGoblin5706,[NULL],2026-06-14,401688,116845,5
ShadowPhantom3468,[APEX],2026-06-18,732557,121918,4
StormPhantom4795,[BETA],2026-06-26,57673,117693,3
VoidWarlord8020,[BETA],2026-06-17,259618,141156,0
RadiantViper5333,[VOID],2026-06-18,56227,45020,1
IronHunter2350,[APEX],2026-06-11,203939,89423,0
GhostHunter9231,[WAR],2026-06-25,282565,7719,1
RadiantHunter947,[NOVA],2026-06-07,507376,79765,0
IronGoblin721,[BETA],2026-06-08,689752,13095,1
IronWarlord107,[APEX],2026-06-22,466122,126405,0
GhostPhantom1696,[FARM],2026-06-11,618970,80431,4
GhostSniper2840,[KING],2026-06-16,383332,26460,2
FrostMage5097,[KING],2026-06-10,530319,60987,4
ShadowWarlord3175,[KING],2026-06-18,534243,120941,5
StormGoblin4832,[WAR],2026-06-19,640899,18239,4
User5918294,[FARM],2026-06-25,805,901978,21
User3125457,[FARM],2026-06-26,745,875294,22
StormWarlord6917,[WAR],2026-06-25,194275,114542,3
CrimsonRogue21,[APEX],2026-06-26,829304,110595,0
StormPhantom5871,[NOVA],2026-06-11,240411,145099,4
GhostRogue5216,[WAR],2026-06-17,418182,139410,4
StormRogue6870,[APEX],2026-06-22,751173,115962,1
FrostRogue4972,[VOID],2026-06-09,457891,39609,3
VoidViper3929,[VOID],2026-06-12,759390,68356,0
StormHunter2953,[VOID],2026-06-07,185677,126430,4
StormHunter8453,[BETA],2026-06-14,57860,9738,1
FrostWarlord4086,[KING],2026-06-18,565752,117383,0
IronGoblin9667,[BETA],2026-06-22,208067,44394,4
DarkHunter925,[WAR],2026-06-13,379271,18562,0
FrostPhantom3312,[FARM],2026-06-24,690851,119232,0
GhostWarlord6849,[NULL],2026-06-07,259878,20367,2
ShadowMage2622,[NULL],2026-06-25,406240,49770,5
ToxicRogue7919,[NULL],2026-06-14,75941,63230,0
GhostKnight3403,[WAR],2026-06-15,499065,27491,4
User1888089,[FARM],2026-06-23,708,630102,15
CrimsonViper8029,[NULL],2026-06-14,550453,80516,4
DarkViper8044,[APEX],2026-06-06,798674,18005,0
IronKnight8974,[APEX],2026-06-16,193306,19530,3
VoidWarlord7361,[KING],2026-06-22,204282,87556,4
IronPhantom3664,[VOID],2026-06-20,208430,62126,4
VoidGoblin8787,[WAR],2026-06-06,414344,90005,3
ShadowHunter6836,[APEX],2026-06-22,458667,58120,1
ToxicGoblin1390,[NOVA],2026-06-12,682698,89168,4
CrimsonWarlord9620,[FARM],2026-06-10,626848,58568,2
DarkMage9227,[BETA],2026-06-14,608680,119291,3
ShadowMage1961,[BETA],2026-06-12,73085,9438,0
ShadowHunter2124,[WAR],2026-06-14,74231,145412,2
FrostRogue8968,[NULL],2026-06-21,655049,90423,1
ToxicWarlord4054,[APEX],2026-06-17,597267,143207,5
VoidGoblin8983,[APEX],2026-06-06,752568,118600,1
DarkViper228,[BETA],2026-06-19,13656,39680,1
VoidRogue6103,[APEX],2026-06-06,505370,133618,1
DarkKnight2827,[APEX],2026-06-10,661238,139950,1
IronViper6656,[APEX],2026-06-20,382939,16176,4
DarkPhantom4600,[NULL],2026-06-08,386650,78095,4
GhostBeast8276,[APEX],2026-06-06,344657,86684,2
GhostViper4296,[NULL],2026-06-15,294101,115840,5
IronMage7652,[NOVA],2026-06-21,619627,112903,4
RadiantSniper5558,[NOVA],2026-06-22,59509,90360,2
RadiantMage3782,[NOVA],2026-06-23,462565,30340,4
ToxicHunter5137,[KING],2026-06-09,736731,114649,2
GhostGoblin3704,[BETA],2026-06-23,715873,26195,3
RadiantKnight1717,[WAR],2026-06-07,106686,30440,4
ToxicSniper6161,[FARM],2026-06-22,117861,109701,1
RadiantMage7862,[APEX],2026-06-10,449363,7880,2
User2777577,[FARM],2026-06-22,618,1928896,10
DarkPhantom3632,[APEX],2026-06-14,435241,26202,0
CrimsonGoblin8769,[APEX],2026-06-08,443822,67878,5
IronMage2386,[KING],2026-06-08,185580,119331,2
ToxicPhantom4682,[FARM],2026-06-09,123238,21280,0
FrostGoblin9338,[NOVA],2026-06-19,686373,98524,1
StormSniper638,[FARM],2026-06-14,698722,26746,4
User4375359,[FARM],2026-06-21,623,1082408,16
CrimsonHunter2227,[WAR],2026-06-20,668522,45590,2
RadiantMage6049,[FARM],2026-06-13,776374,131242,3
RadiantHunter6074,[WAR],2026-06-19,721782,133883,5
User3113901,[FARM],2026-06-26,897,1669258,13
FrostRogue4600,[VOID],2026-06-09,727407,128020,1
GhostGoblin8917,[FARM],2026-06-11,483786,106016,3
FrostSniper1243,[NULL],2026-06-24,795035,104121,1
DarkMage2859,[KING],2026-06-12,481894,84629,2
FrostKnight7300,[APEX],2026-06-10,517246,125977,4
VoidPhantom473,[APEX],2026-06-11,314170,109876,1
ToxicGoblin7301,[NOVA],2026-06-19,137936,35109,2
ToxicGoblin4929,[VOID],2026-06-21,23866,72511,5
IronViper7450,[FARM],2026-06-12,189009,122047,4
ShadowRogue7319,[WAR],2026-06-09,372890,142340,2
ToxicSniper8526,[BETA],2026-06-11,21255,41154,4
User5207374,[FARM],2026-06-25,415,877648,23
DarkGoblin7599,[WAR],2026-06-22,121840,73158,2
RadiantSniper112,[VOID],2026-06-26,361545,94984,2
DarkPhantom304,[KING],2026-06-06,199347,43276,5
IronPhantom267,[APEX],2026-06-18,807322,39516,2
RadiantRogue7191,[APEX],2026-06-26,167495,2447,2
StormKnight6766,[VOID],2026-06-12,348644,75836,4
FrostGoblin9108,[NOVA],2026-06-13,103968,80361,4
ShadowBeast1697,[WAR],2026-06-16,308543,4351,2
ShadowKnight3161,[BETA],2026-06-17,338434,39786,2
ToxicKnight5132,[WAR],2026-06-15,238205,25391,1
ShadowHunter5596,[NOVA],2026-06-23,406591,149193,0
VoidBeast2171,[NOVA],2026-06-24,297749,84622,5
StormRogue7022,[NULL],2026-06-18,716944,131918,3
StormSniper9111,[VOID],2026-06-15,285515,12237,4
RadiantViper846,[APEX],2026-06-24,212837,118797,5
DarkRogue3071,[BETA],2026-06-24,146597,4011,4
VoidBeast1380,[NOVA],2026-06-16,710164,41672,0
VoidHunter1424,[NOVA],2026-06-12,49902,134377,4
RadiantGoblin7949,[BETA],2026-06-06,579473,6523,5
User1268046,[FARM],2026-06-23,560,972431,22
