player_id,alliance_tag,account_creation_date,total_power_level,resources_transferred_out,days_since_last_login,integrity_flag
VoidKnight7396,[KING],2026-06-09,241542,34726,3,Standard Player
VoidViper1845,[NOVA],2026-06-15,585555,34715,2,Standard Player
StormViper3448,[BETA],2026-06-25,633491,34705,0,Standard Player
StormMage1388,[APEX],2026-06-13,539216,34656,1,Standard Player
CrimsonPhantom6404,[FARM],2026-06-24,742914,34628,0,Standard Player
DarkGoblin1858,[NOVA],2026-06-20,536538,34493,0,Standard Player
StormBeast4683,[KING],2026-06-14,261093,34383,5,Standard Player
VoidSniper3363,[NOVA],2026-06-07,109962,34359,0,Standard Player
ToxicViper8434,[WAR],2026-06-22,378741,34343,3,Standard Player
DarkWarlord691,[APEX],2026-06-21,591493,34339,2,Standard Player
RadiantPhantom6364,[FARM],2026-06-08,111247,34325,3,Standard Player
GhostViper6009,[NOVA],2026-06-16,9739,34291,5,Standard Player
VoidHunter3380,[VOID],2026-06-07,780074,34253,1,Standard Player
FrostPhantom9235,[BETA],2026-06-24,466342,34233,4,Standard Player
DarkKnight8358,[KING],2026-06-25,300173,34140,1,Standard Player
CrimsonGoblin2244,[VOID],2026-06-19,261188,34122,0,Standard Player
StormPhantom1927,[KING],2026-06-25,765873,34117,2,Standard Player
IronSniper8652,[WAR],2026-06-10,759801,34112,5,Standard Player
FrostRogue8520,[WAR],2026-06-16,638867,34110,0,Standard Player
CrimsonSniper9224,[BETA],2026-06-20,613029,34087,5,Standard Player
ShadowSniper1884,[APEX],2026-06-10,91212,34082,4,Standard Player
ToxicHunter8142,[FARM],2026-06-09,706035,34044,1,Standard Player
DarkMage9744,[VOID],2026-06-07,268436,34033,2,Standard Player
VoidBeast751,[APEX],2026-06-24,739540,34014,5,Standard Player
StormViper6501,[NOVA],2026-06-19,745878,34011,5,Standard Player
StormKnight6862,[NULL],2026-06-24,72183,34007,4,Standard Player
ToxicHunter6758,[KING],2026-06-24,120398,33918,1,Standard Player
FrostKnight5712,[APEX],2026-06-12,408807,33880,1,Standard Player
StormBeast4933,[NULL],2026-06-26,726716,33878,5,Standard Player
ToxicMage5849,[KING],2026-06-06,592897,33836,5,Standard Player
StormViper2709,[NULL],2026-06-26,452668,33771,1,Standard Player
FrostSniper7166,[APEX],2026-06-13,260894,33696,3,Standard Player
GhostGoblin4356,[NOVA],2026-06-13,421552,33670,1,Standard Player
ToxicMage1204,[KING],2026-06-20,134752,33557,0,Standard Player
FrostWarlord7982,[FARM],2026-06-17,57640,33556,1,Standard Player
ToxicGoblin9631,[NOVA],2026-06-19,211800,33553,2,Standard Player
IronMage6259,[BETA],2026-06-06,97327,33527,0,Standard Player
ToxicGoblin8010,[BETA],2026-06-12,227603,33463,5,Standard Player
CrimsonGoblin1440,[KING],2026-06-26,770894,33437,5,Standard Player
StormKnight5537,[KING],2026-06-15,566038,33434,0,Standard Player
GhostPhantom7050,[KING],2026-06-09,125419,33433,0,Standard Player
IronHunter6006,[FARM],2026-06-18,693327,33420,2,Standard Player
ToxicKnight4805,[KING],2026-06-12,222564,33371,1,Standard Player
DarkViper3956,[VOID],2026-06-11,74502,33367,2,Standard Player
RadiantGoblin5418,[KING],2026-06-23,624824,33367,1,Standard Player
IronRogue9053,[KING],2026-06-23,81428,33353,1,Standard Player
RadiantSniper9389,[WAR],2026-06-12,460179,33344,4,Standard Player
VoidViper9846,[NULL],2026-06-08,803905,33307,2,Standard Player
IronRogue7275,[APEX],2026-06-20,500657,33259,1,Standard Player
DarkPhantom4964,[KING],2026-06-07,679832,33252,0,Standard Player
VoidHunter9177,[WAR],2026-06-24,821508,33240,5,Standard Player
VoidHunter1755,[FARM],2026-06-25,590392,33162,2,Standard Player
ToxicSniper4104,[BETA],2026-06-10,324716,33151,5,Standard Player
CrimsonViper6489,[BETA],2026-06-23,177012,33147,4,Standard Player
VoidViper7413,[APEX],2026-06-25,150398,33107,4,Standard Player
ToxicBeast9783,[APEX],2026-06-19,57016,33085,1,Standard Player
RadiantViper1097,[WAR],2026-06-18,258357,33080,4,Standard Player
ToxicKnight8072,[BETA],2026-06-18,600153,32996,3,Standard Player
IronViper5386,[VOID],2026-06-09,532343,32990,0,Standard Player
DarkWarlord3972,[WAR],2026-06-16,306653,32890,1,Standard Player
VoidSniper2310,[FARM],2026-06-09,718961,32840,4,Standard Player
RadiantHunter4987,[NOVA],2026-06-26,588585,32801,3,Standard Player
FrostWarlord7748,[VOID],2026-06-09,298591,32789,4,Standard Player
FrostKnight2752,[BETA],2026-06-12,191118,32695,3,Standard Player
VoidViper638,[VOID],2026-06-13,377513,32694,4,Standard Player
CrimsonHunter4031,[VOID],2026-06-09,749682,32628,1,Standard Player
FrostViper1707,[APEX],2026-06-26,8126,32572,1,Standard Player
StormPhantom4212,[KING],2026-06-20,234948,32528,5,Standard Player
DarkHunter5348,[BETA],2026-06-17,229239,32484,3,Standard Player
CrimsonMage7057,[BETA],2026-06-12,547360,32467,0,Standard Player
FrostBeast4990,[BETA],2026-06-11,532766,32432,0,Standard Player
ToxicMage1423,[APEX],2026-06-18,25969,32413,2,Standard Player
DarkPhantom2771,[APEX],2026-06-15,665265,32389,4,Standard Player
ShadowKnight6831,[APEX],2026-06-06,479058,32352,4,Standard Player
RadiantRogue3833,[NULL],2026-06-21,458676,32307,3,Standard Player
CrimsonGoblin531,[VOID],2026-06-15,142740,32277,2,Standard Player
IronPhantom6495,[FARM],2026-06-19,171265,32241,1,Standard Player
CrimsonViper5581,[NOVA],2026-06-17,797611,32239,5,Standard Player
CrimsonGoblin1905,[KING],2026-06-22,334886,32219,3,Standard Player
DarkPhantom3080,[FARM],2026-06-24,471865,32155,1,Standard Player
ToxicRogue9713,[WAR],2026-06-20,389379,32074,3,Standard Player
IronSniper8238,[KING],2026-06-23,117622,32034,0,Standard Player
ShadowSniper325,[KING],2026-06-25,353687,32015,1,Standard Player
DarkViper9337,[WAR],2026-06-26,835729,31991,4,Standard Player
FrostBeast106,[WAR],2026-06-22,572171,31957,5,Standard Player
CrimsonSniper7802,[APEX],2026-06-18,775216,31956,3,Standard Player
RadiantRogue6867,[KING],2026-06-10,63553,31884,1,Standard Player
ShadowBeast6846,[KING],2026-06-14,568849,31830,3,Standard Player
ToxicGoblin8918,[APEX],2026-06-10,334758,31775,5,Standard Player
IronPhantom9543,[KING],2026-06-21,447829,31713,5,Standard Player
RadiantWarlord8681,[FARM],2026-06-12,202142,31691,1,Standard Player
GhostWarlord6487,[KING],2026-06-11,627444,31674,1,Standard Player
ShadowRogue903,[APEX],2026-06-21,651732,31612,5,Standard Player
ShadowBeast2860,[BETA],2026-06-08,227910,31604,0,Standard Player
ToxicBeast8020,[NOVA],2026-06-07,825745,31589,4,Standard Player
FrostPhantom1010,[NULL],2026-06-09,231221,31565,0,Standard Player
DarkPhantom2814,[KING],2026-06-19,160556,31546,1,Standard Player
RadiantViper8954,[NOVA],2026-06-09,68943,31502,0,Standard Player
DarkPhantom4891,[BETA],2026-06-24,548014,31500,4,Standard Player
StormGoblin1297,[KING],2026-06-16,461412,31387,2,Standard Player
DarkMage4925,[NULL],2026-06-21,341166,31384,1,Standard Player
ToxicSniper6365,[KING],2026-06-24,677165,31338,0,Standard Player
StormViper4916,[NULL],2026-06-17,279482,31236,2,Standard Player
RadiantKnight2683,[APEX],2026-06-18,244284,31234,1,Standard Player
DarkPhantom4694,[VOID],2026-06-24,523708,31223,3,Standard Player
GhostWarlord3670,[BETA],2026-06-13,205080,31202,1,Standard Player
VoidBeast8426,[APEX],2026-06-26,129649,31201,4,Standard Player
StormViper2964,[NULL],2026-06-10,13526,31173,1,Standard Player
VoidGoblin5417,[NULL],2026-06-20,266895,31113,1,Standard Player
RadiantKnight604,[APEX],2026-06-10,404688,30922,4,Standard Player
GhostKnight3194,[KING],2026-06-10,473708,30890,4,Standard Player
ToxicGoblin4782,[BETA],2026-06-23,493340,30785,0,Standard Player
StormSniper8590,[FARM],2026-06-12,686823,30725,0,Standard Player
FrostBeast7151,[KING],2026-06-14,306077,30648,1,Standard Player
ToxicWarlord7257,[VOID],2026-06-06,687568,30634,0,Standard Player
ToxicHunter4747,[NOVA],2026-06-06,356572,30604,3,Standard Player
DarkBeast6710,[NULL],2026-06-13,271104,30583,4,Standard Player
ShadowWarlord1779,[KING],2026-06-08,323795,30583,5,Standard Player
StormRogue819,[KING],2026-06-08,284055,30540,2,Standard Player
GhostMage8852,[FARM],2026-06-06,250300,30516,3,Standard Player
IronGoblin9407,[NULL],2026-06-22,70337,30486,1,Standard Player
VoidKnight9055,[VOID],2026-06-07,799744,30462,5,Standard Player
RadiantKnight1717,[WAR],2026-06-07,106686,30440,4,Standard Player
FrostSniper7192,[NULL],2026-06-23,799015,30344,3,Standard Player
StormHunter4477,[VOID],2026-06-18,188176,30343,3,Standard Player
RadiantMage3782,[NOVA],2026-06-23,462565,30340,4,Standard Player
ShadowRogue3639,[BETA],2026-06-12,69308,30310,4,Standard Player
FrostWarlord286,[FARM],2026-06-12,409849,30291,0,Standard Player
ToxicKnight6471,[APEX],2026-06-24,300748,30202,0,Standard Player
ToxicViper3825,[KING],2026-06-25,489361,30177,0,Standard Player
VoidKnight7683,[FARM],2026-06-19,830345,30159,0,Standard Player
ToxicBeast340,[BETA],2026-06-10,686953,30115,1,Standard Player
VoidPhantom8278,[APEX],2026-06-26,802316,30113,1,Standard Player
ShadowPhantom1673,[FARM],2026-06-15,207709,30071,5,Standard Player
CrimsonHunter8209,[BETA],2026-06-09,70514,30064,5,Standard Player
GhostBeast6681,[VOID],2026-06-20,644177,29994,4,Standard Player
StormRogue5270,[APEX],2026-06-26,80595,29961,1,Standard Player
ShadowSniper6137,[VOID],2026-06-25,405641,29944,0,Standard Player
CrimsonKnight9123,[NULL],2026-06-26,49988,29931,4,Standard Player
FrostViper6302,[BETA],2026-06-12,343651,29926,5,Standard Player
GhostGoblin4325,[WAR],2026-06-16,703204,29897,0,Standard Player
ToxicWarlord3105,[NOVA],2026-06-18,442482,29862,5,Standard Player
GhostWarlord6990,[FARM],2026-06-06,154589,29856,5,Standard Player
ShadowSniper8993,[NULL],2026-06-11,288635,29846,4,Standard Player
FrostRogue2508,[APEX],2026-06-17,823299,29823,0,Standard Player
CrimsonKnight1241,[BETA],2026-06-13,684272,29817,5,Standard Player
ToxicHunter5841,[APEX],2026-06-17,174145,29692,4,Standard Player
RadiantWarlord2182,[NOVA],2026-06-19,254258,29689,2,Standard Player
StormViper3165,[NOVA],2026-06-13,542599,29666,4,Standard Player
GhostViper7569,[BETA],2026-06-16,163953,29657,5,Standard Player
CrimsonWarlord1491,[FARM],2026-06-07,616191,29631,1,Standard Player
VoidGoblin9723,[NULL],2026-06-20,332188,29602,3,Standard Player
IronViper1205,[BETA],2026-06-22,312179,29546,3,Standard Player
ShadowGoblin6455,[KING],2026-06-06,780375,29545,4,Standard Player
DarkSniper2616,[APEX],2026-06-18,724838,29525,0,Standard Player
StormRogue872,[VOID],2026-06-08,755659,29402,5,Standard Player
ToxicRogue1435,[WAR],2026-06-18,185778,29383,1,Standard Player
GhostViper3151,[NOVA],2026-06-10,671531,29368,5,Standard Player
IronMage5435,[VOID],2026-06-25,229055,29364,3,Standard Player
CrimsonPhantom5164,[BETA],2026-06-09,9443,29348,2,Standard Player
ShadowRogue3381,[VOID],2026-06-11,450269,29330,0,Standard Player
IronWarlord7741,[BETA],2026-06-25,299148,29284,3,Standard Player
CrimsonWarlord735,[APEX],2026-06-15,406954,29265,5,Standard Player
ToxicSniper8034,[KING],2026-06-11,310791,29239,2,Standard Player
RadiantRogue6818,[NOVA],2026-06-17,176574,29239,5,Standard Player
GhostMage5665,[BETA],2026-06-07,115638,29206,3,Standard Player
FrostWarlord9838,[APEX],2026-06-11,357680,29151,4,Standard Player
ToxicMage6879,[NOVA],2026-06-14,519154,29091,1,Standard Player
DarkKnight5207,[NOVA],2026-06-15,546299,29078,4,Standard Player
FrostHunter1058,[NOVA],2026-06-11,497169,29062,4,Standard Player
FrostViper1820,[NULL],2026-06-19,746475,29037,4,Standard Player
VoidPhantom9528,[WAR],2026-06-17,223408,28992,1,Standard Player
FrostRogue9679,[APEX],2026-06-16,808964,28992,5,Standard Player
GhostMage1782,[BETA],2026-06-08,635855,28982,3,Standard Player
StormWarlord6515,[WAR],2026-06-18,395700,28972,0,Standard Player
ShadowKnight654,[FARM],2026-06-08,303800,28946,2,Standard Player
ShadowHunter6683,[NULL],2026-06-06,296572,28912,4,Standard Player
CrimsonBeast643,[WAR],2026-06-20,502423,28865,5,Standard Player
ToxicSniper5264,[VOID],2026-06-21,753305,28829,3,Standard Player
ToxicRogue4260,[WAR],2026-06-17,659797,28800,2,Standard Player
ShadowGoblin706,[WAR],2026-06-08,363745,28664,4,Standard Player
DarkSniper4145,[FARM],2026-06-19,14230,28645,5,Standard Player
FrostRogue7960,[VOID],2026-06-16,600236,28623,4,Standard Player
IronPhantom248,[NOVA],2026-06-15,834066,28600,3,Standard Player
CrimsonWarlord1631,[WAR],2026-06-14,637971,28552,2,Standard Player
FrostMage5402,[BETA],2026-06-26,118504,28541,1,Standard Player
GhostSniper8062,[NULL],2026-06-18,507441,28536,2,Standard Player
FrostHunter5776,[NULL],2026-06-07,344341,28519,5,Standard Player
VoidViper8741,[APEX],2026-06-15,644264,28452,4,Standard Player
GhostBeast5457,[NOVA],2026-06-09,326236,28352,5,Standard Player
StormHunter6540,[NULL],2026-06-21,108968,28307,1,Standard Player
StormSniper7859,[VOID],2026-06-13,215796,28287,3,Standard Player
DarkMage2419,[NULL],2026-06-10,836680,28266,0,Standard Player
GhostKnight6327,[APEX],2026-06-24,368538,28248,0,Standard Player
ShadowMage1244,[KING],2026-06-21,76025,28225,0,Standard Player
GhostHunter1646,[FARM],2026-06-22,614123,28160,1,Standard Player
FrostWarlord8835,[KING],2026-06-15,332839,28088,0,Standard Player
GhostWarlord9077,[WAR],2026-06-16,70717,28068,0,Standard Player
DarkBeast9247,[NULL],2026-06-10,571829,28052,3,Standard Player
StormPhantom478,[WAR],2026-06-18,523969,28037,3,Standard Player
IronWarlord8126,[NULL],2026-06-13,431707,28030,5,Standard Player
IronViper4189,[WAR],2026-06-18,162819,28011,0,Standard Player
VoidViper1415,[BETA],2026-06-24,743405,28005,1,Standard Player
ToxicKnight8069,[FARM],2026-06-15,186338,27994,0,Standard Player
VoidGoblin7442,[NOVA],2026-06-25,354943,27966,4,Standard Player
ShadowKnight6818,[NOVA],2026-06-26,41217,27945,1,Standard Player
VoidMage6205,[FARM],2026-06-11,204972,27933,5,Standard Player
ToxicGoblin155,[NULL],2026-06-11,806620,27920,4,Standard Player
ToxicViper2574,[KING],2026-06-25,553589,27841,3,Standard Player
DarkViper7631,[FARM],2026-06-22,514607,27834,4,Standard Player
RadiantKnight3344,[VOID],2026-06-06,755814,27755,3,Standard Player
DarkKnight1594,[APEX],2026-06-23,306176,27739,0,Standard Player
VoidViper1153,[NULL],2026-06-06,114360,27733,1,Standard Player
CrimsonGoblin5691,[NOVA],2026-06-25,808038,27729,1,Standard Player
ToxicMage6200,[NULL],2026-06-14,295009,27679,1,Standard Player
CrimsonRogue7683,[KING],2026-06-06,212612,27664,1,Standard Player
VoidGoblin6591,[APEX],2026-06-12,75840,27642,5,Standard Player
ShadowKnight9427,[KING],2026-06-16,438252,27598,1,Standard Player
IronMage9897,[WAR],2026-06-10,830785,27537,2,Standard Player
DarkHunter1611,[VOID],2026-06-17,198782,27506,0,Standard Player
DarkViper4601,[BETA],2026-06-09,47262,27496,5,Standard Player
GhostKnight3403,[WAR],2026-06-15,499065,27491,4,Standard Player
FrostSniper2275,[NULL],2026-06-22,816767,27420,4,Standard Player
IronMage1300,[BETA],2026-06-13,638847,27339,5,Standard Player
StormViper912,[FARM],2026-06-22,460597,27325,3,Standard Player
StormGoblin6506,[VOID],2026-06-20,390010,27276,4,Standard Player
IronSniper3602,[KING],2026-06-21,418469,27248,2,Standard Player
RadiantRogue30,[NOVA],2026-06-23,844532,27239,0,Standard Player
GhostWarlord3074,[FARM],2026-06-24,59583,27116,2,Standard Player
ShadowSniper1355,[BETA],2026-06-10,744908,27101,2,Standard Player
VoidSniper1728,[NULL],2026-06-16,720651,27082,5,Standard Player
VoidGoblin6214,[BETA],2026-06-22,617400,27058,3,Standard Player
RadiantKnight451,[APEX],2026-06-07,842001,27012,4,Standard Player
DarkWarlord8465,[BETA],2026-06-13,609334,26924,2,Standard Player
VoidKnight7207,[VOID],2026-06-06,342203,26917,1,Standard Player
DarkMage8270,[KING],2026-06-06,368879,26904,3,Standard Player
RadiantViper377,[WAR],2026-06-14,628940,26857,2,Standard Player
DarkMage3082,[FARM],2026-06-08,704598,26851,1,Standard Player
StormKnight1900,[KING],2026-06-13,703122,26767,0,Standard Player
StormSniper638,[FARM],2026-06-14,698722,26746,4,Standard Player
StormSniper9671,[VOID],2026-06-08,281565,26712,3,Standard Player
VoidHunter4811,[APEX],2026-06-13,811221,26693,4,Standard Player
GhostGoblin9073,[VOID],2026-06-24,188165,26662,0,Standard Player
VoidHunter5919,[VOID],2026-06-16,703781,26659,4,Standard Player
CrimsonPhantom5218,[NOVA],2026-06-22,667497,26618,0,Standard Player
VoidViper4950,[FARM],2026-06-25,684405,26585,3,Standard Player
ShadowSniper5631,[FARM],2026-06-09,331253,26579,1,Standard Player
GhostSniper2840,[KING],2026-06-16,383332,26460,2,Standard Player
IronKnight4189,[FARM],2026-06-12,838120,26444,0,Standard Player
CrimsonMage9546,[VOID],2026-06-15,346964,26408,2,Standard Player
CrimsonPhantom7829,[APEX],2026-06-12,490045,26406,0,Standard Player
FrostRogue8274,[NOVA],2026-06-16,171044,26343,5,Standard Player
RadiantSniper7942,[FARM],2026-06-13,117327,26339,1,Standard Player
GhostViper8078,[VOID],2026-06-15,206622,26282,4,Standard Player
CrimsonViper3969,[NULL],2026-06-17,543442,26266,2,Standard Player
CrimsonMage9423,[APEX],2026-06-21,587935,26238,3,Standard Player
VoidGoblin2191,[FARM],2026-06-26,424882,26214,1,Standard Player
ShadowHunter4607,[FARM],2026-06-18,319330,26210,3,Standard Player
DarkPhantom3632,[APEX],2026-06-14,435241,26202,0,Standard Player
GhostGoblin3704,[BETA],2026-06-23,715873,26195,3,Standard Player
DarkKnight168,[KING],2026-06-16,605788,26184,5,Standard Player
ShadowGoblin6963,[VOID],2026-06-12,463766,26177,5,Standard Player
CrimsonViper2230,[WAR],2026-06-11,271017,26150,4,Standard Player
VoidGoblin7627,[VOID],2026-06-23,529752,26084,5,Standard Player
DarkRogue9544,[KING],2026-06-15,622204,26053,2,Standard Player
CrimsonPhantom9480,[APEX],2026-06-11,755853,26046,1,Standard Player
DarkGoblin8135,[APEX],2026-06-26,742398,26036,4,Standard Player
RadiantGoblin3206,[WAR],2026-06-17,634558,25986,3,Standard Player
DarkWarlord5385,[NOVA],2026-06-12,546005,25983,2,Standard Player
DarkWarlord4415,[KING],2026-06-24,111925,25982,0,Standard Player
DarkViper3598,[WAR],2026-06-20,447093,25971,3,Standard Player
DarkKnight9839,[KING],2026-06-10,676121,25916,5,Standard Player
GhostPhantom1690,[NULL],2026-06-20,547360,25912,3,Standard Player
ShadowWarlord7662,[NOVA],2026-06-07,84245,25905,3,Standard Player
RadiantHunter7847,[FARM],2026-06-12,718474,25885,3,Standard Player
StormHunter9579,[BETA],2026-06-06,52154,25875,2,Standard Player
RadiantGoblin2511,[KING],2026-06-21,704310,25854,4,Standard Player
FrostPhantom7537,[FARM],2026-06-14,648549,25841,5,Standard Player
DarkGoblin7036,[NOVA],2026-06-06,663435,25837,3,Standard Player
ToxicSniper5863,[BETA],2026-06-14,56171,25789,2,Standard Player
DarkWarlord3088,[BETA],2026-06-25,783902,25775,4,Standard Player
StormBeast559,[APEX],2026-06-15,362880,25761,2,Standard Player
StormGoblin3169,[WAR],2026-06-15,839641,25759,0,Standard Player
DarkMage7068,[WAR],2026-06-16,379900,25718,4,Standard Player
FrostWarlord8809,[WAR],2026-06-15,666925,25717,4,Standard Player
DarkKnight5992,[NOVA],2026-06-22,88896,25693,0,Standard Player
CrimsonWarlord3780,[BETA],2026-06-16,353803,25669,3,Standard Player
StormBeast4984,[APEX],2026-06-09,156153,25631,1,Standard Player
FrostMage3959,[BETA],2026-06-20,549259,25537,0,Standard Player
IronBeast813,[NULL],2026-06-22,819977,25414,1,Standard Player
GhostPhantom6681,[APEX],2026-06-13,452914,25410,4,Standard Player
DarkMage3591,[NULL],2026-06-10,187903,25402,5,Standard Player
FrostBeast3682,[NOVA],2026-06-23,82814,25400,3,Standard Player
ToxicKnight5132,[WAR],2026-06-15,238205,25391,1,Standard Player
StormKnight4258,[NULL],2026-06-11,135310,25352,0,Standard Player
CrimsonGoblin7565,[NULL],2026-06-26,568291,25273,1,Standard Player
StormKnight1020,[NULL],2026-06-23,602853,25252,1,Standard Player
ShadowPhantom1527,[WAR],2026-06-11,477766,25122,5,Standard Player
ToxicPhantom9651,[NOVA],2026-06-24,508805,25086,2,Standard Player
DarkGoblin7751,[WAR],2026-06-18,264409,25084,1,Standard Player
RadiantKnight5708,[NULL],2026-06-17,288253,24982,0,Standard Player
FrostKnight1751,[NOVA],2026-06-08,150414,24886,3,Standard Player
DarkBeast677,[NOVA],2026-06-07,464381,24818,0,Standard Player
GhostBeast5734,[FARM],2026-06-09,795106,24774,5,Standard Player
CrimsonBeast7678,[BETA],2026-06-06,715307,24773,2,Standard Player
CrimsonViper6432,[APEX],2026-06-08,98586,24759,0,Standard Player
StormSniper4816,[VOID],2026-06-11,762827,24665,4,Standard Player
ShadowBeast8735,[NULL],2026-06-20,351675,24616,5,Standard Player
CrimsonWarlord4722,[BETA],2026-06-17,304462,24566,0,Standard Player
IronBeast1207,[FARM],2026-06-21,594039,24509,5,Standard Player
FrostKnight7744,[NULL],2026-06-07,763234,24496,5,Standard Player
CrimsonGoblin1801,[WAR],2026-06-07,633306,24490,4,Standard Player
CrimsonViper1888,[FARM],2026-06-19,654496,24401,1,Standard Player
CrimsonViper9988,[VOID],2026-06-26,75898,24380,0,Standard Player
CrimsonHunter1478,[KING],2026-06-22,802266,24366,1,Standard Player
DarkMage1493,[KING],2026-06-13,457840,24355,2,Standard Player
DarkMage9171,[NULL],2026-06-08,252929,24350,2,Standard Player
RadiantKnight5428,[WAR],2026-06-06,194657,24296,3,Standard Player
GhostViper5745,[FARM],2026-06-11,302256,24283,0,Standard Player
DarkHunter6236,[NULL],2026-06-21,351353,24278,4,Standard Player
FrostSniper3326,[APEX],2026-06-21,808117,24251,0,Standard Player
DarkWarlord8402,[KING],2026-06-21,594134,24238,5,Standard Player
StormViper1926,[FARM],2026-06-11,766424,24207,0,Standard Player
StormRogue9091,[NOVA],2026-06-07,26082,23987,1,Standard Player
CrimsonSniper8863,[VOID],2026-06-22,284663,23978,1,Standard Player
StormKnight7418,[NOVA],2026-06-06,101827,23972,4,Standard Player
GhostHunter6852,[WAR],2026-06-06,595084,23956,4,Standard Player
CrimsonKnight6165,[KING],2026-06-08,245091,23946,4,Standard Player
GhostHunter6709,[FARM],2026-06-11,224154,23853,0,Standard Player
VoidHunter676,[NOVA],2026-06-14,401091,23816,2,Standard Player
CrimsonSniper1564,[VOID],2026-06-15,720270,23734,5,Standard Player
FrostBeast828,[APEX],2026-06-23,482746,23728,3,Standard Player
ToxicBeast7189,[NULL],2026-06-19,138719,23658,2,Standard Player
ShadowMage668,[WAR],2026-06-14,133392,23629,3,Standard Player
FrostGoblin8976,[FARM],2026-06-26,423426,23617,4,Standard Player
FrostViper7598,[FARM],2026-06-18,648481,23488,0,Standard Player
CrimsonViper1892,[NULL],2026-06-26,642810,23488,0,Standard Player
VoidPhantom3118,[VOID],2026-06-11,485221,23414,3,Standard Player
ShadowBeast828,[NOVA],2026-06-09,429382,23406,2,Standard Player
FrostKnight1882,[KING],2026-06-14,70530,23346,5,Standard Player
StormRogue3537,[NULL],2026-06-10,570699,23296,0,Standard Player
StormBeast5243,[WAR],2026-06-17,644797,23295,4,Standard Player
CrimsonViper8583,[APEX],2026-06-10,339654,23293,4,Standard Player
RadiantSniper5103,[BETA],2026-06-26,492659,23281,5,Standard Player
CrimsonPhantom1403,[BETA],2026-06-09,481030,23278,1,Standard Player
VoidRogue839,[APEX],2026-06-23,369481,23187,2,Standard Player
CrimsonRogue1909,[WAR],2026-06-18,419621,23181,5,Standard Player
StormPhantom4709,[KING],2026-06-15,102329,23168,5,Standard Player
DarkGoblin7549,[BETA],2026-06-06,442334,23121,0,Standard Player
IronRogue5576,[KING],2026-06-17,614988,22975,2,Standard Player
StormViper7397,[NOVA],2026-06-22,163235,22965,2,Standard Player
ShadowGoblin886,[BETA],2026-06-16,361926,22959,1,Standard Player
ToxicMage2252,[BETA],2026-06-08,268999,22925,1,Standard Player
CrimsonKnight9773,[KING],2026-06-12,707526,22919,3,Standard Player
StormPhantom1079,[KING],2026-06-18,781592,22918,1,Standard Player
DarkViper6707,[APEX],2026-06-16,18004,22854,5,Standard Player
IronMage5840,[KING],2026-06-07,697190,22854,5,Standard Player
FrostHunter8679,[BETA],2026-06-20,41393,22851,4,Standard Player
VoidRogue5268,[VOID],2026-06-23,287042,22833,4,Standard Player
ToxicRogue3822,[WAR],2026-06-26,86582,22763,5,Standard Player
StormPhantom1245,[BETA],2026-06-17,305333,22736,1,Standard Player
FrostHunter7346,[VOID],2026-06-15,256354,22733,5,Standard Player
ToxicWarlord6555,[VOID],2026-06-16,382733,22732,3,Standard Player
RadiantViper2612,[FARM],2026-06-19,24595,22671,2,Standard Player
IronWarlord8446,[WAR],2026-06-11,615444,22656,3,Standard Player
StormMage2412,[FARM],2026-06-07,642358,22640,2,Standard Player
CrimsonSniper7254,[BETA],2026-06-20,497510,22634,2,Standard Player
FrostWarlord8850,[VOID],2026-06-10,499935,22577,1,Standard Player
DarkMage4248,[KING],2026-06-07,535324,22571,4,Standard Player
GhostHunter2601,[FARM],2026-06-12,726184,22569,5,Standard Player
CrimsonKnight777,[BETA],2026-06-10,705756,22562,2,Standard Player
CrimsonViper6115,[VOID],2026-06-15,506727,22542,1,Standard Player
FrostMage3162,[NOVA],2026-06-18,259105,22541,2,Standard Player
VoidBeast1697,[WAR],2026-06-15,552253,22530,3,Standard Player
CrimsonHunter9842,[NOVA],2026-06-10,144584,22529,3,Standard Player
RadiantHunter1888,[NULL],2026-06-17,439460,22473,2,Standard Player
FrostBeast9278,[NOVA],2026-06-21,109071,22464,2,Standard Player
GhostHunter6679,[APEX],2026-06-11,497830,22351,1,Standard Player
RadiantSniper8406,[NOVA],2026-06-24,454111,22346,3,Standard Player
GhostHunter9511,[VOID],2026-06-16,291410,22321,0,Standard Player
IronSniper2786,[APEX],2026-06-12,274497,22284,5,Standard Player
ToxicViper9931,[KING],2026-06-25,208847,22224,1,Standard Player
ToxicPhantom9224,[BETA],2026-06-24,310556,22221,1,Standard Player
FrostWarlord6345,[APEX],2026-06-08,413366,22122,4,Standard Player
RadiantRogue765,[NULL],2026-06-07,352794,22120,4,Standard Player
ShadowKnight4940,[KING],2026-06-26,468760,22103,5,Standard Player
DarkMage7806,[NULL],2026-06-25,167421,22062,5,Standard Player
VoidWarlord4002,[BETA],2026-06-23,332627,22043,1,Standard Player
GhostViper9893,[WAR],2026-06-09,88783,21947,2,Standard Player
GhostRogue8460,[WAR],2026-06-18,527601,21910,3,Standard Player
StormGoblin1793,[BETA],2026-06-20,102403,21882,0,Standard Player
CrimsonSniper7604,[FARM],2026-06-19,521271,21845,5,Standard Player
IronRogue5011,[APEX],2026-06-19,322930,21818,3,Standard Player
ShadowWarlord4235,[BETA],2026-06-09,173442,21740,1,Standard Player
StormHunter2427,[NULL],2026-06-06,64107,21728,4,Standard Player
